date,season,matchday,goalkeeper,penaltytaker,homegame,result,minute,goaldiff,gkclub,ptclub,gkage,ptage,gkexp,ptexp
1115.0,72/73,18.0,"Scholz, Werner","Müller4, Gerd",1.0,Tor,12.0,-2.0,Rot-Weiß Oberhausen,FC Bayern München,28.0,27.0,4.0,7.0
1115.0,72/73,18.0,"Maier, Sepp","Kobluhn, Lothar",2.0,Tor,75.0,3.0,FC Bayern München,Rot-Weiß Oberhausen,28.0,29.0,7.0,3.0
1115.0,72/73,18.0,"Zander1, Thomas","Lungwitz, Werner",1.0,Tor,34.0,0.0,Hertha BSC,Fortuna Düsseldorf,21.0,30.0,1.0,10.0
1115.0,72/73,18.0,"Heinze, Gerhard","Löhr, Hannes",1.0,Tor,66.0,-1.0,VfB Stuttgart,1.FC Köln,24.0,30.0,5.0,8.0
1115.0,72/73,18.0,"Heinze, Gerhard","Kapellmann, Jupp",1.0,Tor,72.0,-2.0,VfB Stuttgart,1.FC Köln,24.0,23.0,5.0,4.0
1122.0,72/73,19.0,"Bockholt, Fred-Werner","Gersdorff, Bernd",1.0,Tor,63.0,2.0,Kickers Offenbach,Eintracht Braunschweig,29.0,26.0,6.0,3.0
1122.0,72/73,19.0,"Heinze, Gerhard","Lehmann2, Bernd",2.0,Tor,83.0,0.0,VfB Stuttgart,MSV Duisburg,24.0,25.0,5.0,5.0
1122.0,72/73,19.0,"Kleff, Wolfgang","Volkert, Georg",2.0,gehalten,77.0,4.0,Borussia Mönchengladbach,Hamburger SV,26.0,27.0,4.0,7.0
1122.0,72/73,19.0,"Welz, Gerhard","Kobluhn, Lothar",1.0,gehalten,33.0,1.0,1.FC Köln,Rot-Weiß Oberhausen,28.0,29.0,1.0,3.0
1129.0,72/73,20.0,"Kleff, Wolfgang","Reimann, Willi",1.0,Tor,84.0,2.0,Borussia Mönchengladbach,Hannover 96,26.0,23.0,4.0,2.0
1136.0,72/73,21.0,"Maier, Sepp","Müller5, Ludwig",1.0,Tor,78.0,3.0,FC Bayern München,Hertha BSC,29.0,31.0,7.0,8.0
1136.0,72/73,21.0,"Maier, Sepp","Müller6, Kurt",1.0,Tor,62.0,3.0,FC Bayern München,Hertha BSC,29.0,24.0,7.0,0.0
1136.0,72/73,21.0,"Wolter, Horst","Müller4, Gerd",2.0,Tor,25.0,0.0,Hertha BSC,FC Bayern München,30.0,27.0,10.0,7.0
1136.0,72/73,21.0,"Maier, Sepp","Horr, Lorenz",1.0,gehalten,7.0,0.0,FC Bayern München,Hertha BSC,29.0,30.0,7.0,3.0
1136.0,72/73,21.0,"Pauly, Franz-Josef","Frank, Wolfgang",1.0,Tor,81.0,-1.0,Hannover 96,VfB Stuttgart,23.0,22.0,3.0,1.0
1136.0,72/73,21.0,"Bockholt, Fred-Werner","Kohle, Jürgen",1.0,gehalten,37.0,-1.0,Kickers Offenbach,Wuppertaler SV,29.0,30.0,6.0,0.0
1143.0,72/73,22.0,"Welz, Gerhard","Zaczyk, Klaus",2.0,Tor,57.0,1.0,1.FC Köln,Hamburger SV,28.0,27.0,1.0,9.0
1143.0,72/73,22.0,"Scheid, Wolfgang","Müller5, Ludwig",2.0,Tor,80.0,2.0,Rot-Weiß Oberhausen,Hertha BSC,30.0,31.0,3.0,8.0
1143.0,72/73,22.0,"Pauly, Franz-Josef","Lehmann2, Bernd",2.0,Tor,40.0,1.0,Hannover 96,MSV Duisburg,23.0,25.0,3.0,5.0
1143.0,72/73,22.0,"Danner1, Volker","Siemensmeyer, Hans",1.0,Tor,42.0,0.0,MSV Duisburg,Hannover 96,30.0,32.0,9.0,11.0
1143.0,72/73,22.0,"Danner1, Volker","Reimann, Willi",1.0,Tor,15.0,0.0,MSV Duisburg,Hannover 96,30.0,23.0,9.0,2.0
1143.0,72/73,22.0,"Danner1, Volker","Hellingrath, Hans-Josef",1.0,Latte,58.0,-1.0,MSV Duisburg,Hannover 96,30.0,32.0,9.0,11.0
1143.0,72/73,22.0,"Nigbur, Norbert","Ritschel, Manfred",1.0,Tor,76.0,-1.0,FC Schalke 04,Kickers Offenbach,24.0,26.0,6.0,2.0
1143.0,72/73,22.0,"Heinze, Gerhard","Huber, Lothar",1.0,vorbei,84.0,-1.0,VfB Stuttgart,1.FC Kaiserslautern,24.0,20.0,5.0,2.0
1143.0,72/73,22.0,"Maier, Sepp","Kohle, Jürgen",2.0,Tor,12.0,1.0,FC Bayern München,Wuppertaler SV,29.0,30.0,7.0,0.0
1149.0,72/73,23.0,"Stabel, Josef","Lehmann2, Bernd",1.0,Tor,23.0,1.0,1.FC Kaiserslautern,MSV Duisburg,24.0,25.0,5.0,5.0
1150.0,72/73,23.0,"Woyke, Wilfried","Frank, Wolfgang",1.0,Tor,25.0,0.0,Fortuna Düsseldorf,VfB Stuttgart,28.0,22.0,6.0,1.0
1150.0,72/73,23.0,"Kunter, Peter","Ritschel, Manfred",2.0,Tor,47.0,-1.0,Eintracht Frankfurt,Kickers Offenbach,31.0,26.0,7.0,2.0
1164.0,72/73,24.0,"Pauly, Franz-Josef","Löhr, Hannes",1.0,Tor,75.0,1.0,Hannover 96,1.FC Köln,23.0,30.0,3.0,8.0
1171.0,72/73,25.0,"Franke, Bernd","Kohle, Jürgen",1.0,Tor,70.0,-1.0,Eintracht Braunschweig,Wuppertaler SV,25.0,30.0,1.0,0.0
1171.0,72/73,25.0,"Bernard, Günter","Scheer, Klaus",1.0,gehalten,80.0,0.0,SV Werder Bremen,FC Schalke 04,33.0,22.0,9.0,3.0
1178.0,72/73,26.0,"Heinze, Gerhard","Müller4, Gerd",1.0,Tor,80.0,-2.0,VfB Stuttgart,FC Bayern München,24.0,27.0,5.0,7.0
1185.0,72/73,27.0,"Scholz, Werner","Siemensmeyer, Hans",1.0,Tor,59.0,0.0,VfL Bochum,Hannover 96,28.0,32.0,4.0,11.0
1185.0,72/73,27.0,"Jansen, Willi","Handschuh, Karl-Heinz",1.0,Tor,55.0,0.0,Rot-Weiß Oberhausen,VfB Stuttgart,25.0,25.0,1.0,6.0
1185.0,72/73,27.0,"Welz, Gerhard","Kohle, Jürgen",1.0,Tor,64.0,1.0,1.FC Köln,Wuppertaler SV,28.0,30.0,1.0,0.0
1185.0,72/73,27.0,"Bernard, Günter","Heynckes, Jupp",1.0,gehalten,37.0,-2.0,SV Werder Bremen,Borussia Mönchengladbach,33.0,27.0,9.0,7.0
1192.0,72/73,28.0,"Nigbur, Norbert","Kohle, Jürgen",1.0,gehalten,80.0,-3.0,FC Schalke 04,Wuppertaler SV,25.0,30.0,6.0,0.0
1206.0,72/73,19.0,"Scholz, Werner","Müller5, Ludwig",1.0,Tor,41.0,0.0,VfL Bochum,Hertha BSC,28.0,31.0,4.0,8.0
1212.0,72/73,29.0,"Bockholt, Fred-Werner","Pirrung, Josef",1.0,Tor,22.0,0.0,Kickers Offenbach,1.FC Kaiserslautern,29.0,23.0,6.0,3.0
1213.0,72/73,29.0,"Müller11, Manfred","Grabowski, Jürgen",1.0,Tor,6.0,0.0,Wuppertaler SV,Eintracht Frankfurt,25.0,28.0,0.0,7.0
1213.0,72/73,29.0,"Welz, Gerhard","Kremers2, Erwin",1.0,Tor,20.0,0.0,1.FC Köln,FC Schalke 04,28.0,24.0,1.0,5.0
1219.0,72/73,30.0,"Linders, Dietmar","Gersdorff, Bernd",1.0,Tor,52.0,1.0,MSV Duisburg,Eintracht Braunschweig,32.0,26.0,5.0,3.0
1219.0,72/73,30.0,"Scholz, Werner","Löhr, Hannes",1.0,gehalten,15.0,0.0,VfL Bochum,1.FC Köln,28.0,30.0,4.0,8.0
1220.0,72/73,30.0,"Woyke, Wilfried","Ritschel, Manfred",1.0,Tor,16.0,0.0,Fortuna Düsseldorf,Kickers Offenbach,29.0,27.0,6.0,2.0
1220.0,72/73,30.0,"Stabel, Josef","Müller4, Gerd",1.0,Tor,29.0,-2.0,1.FC Kaiserslautern,FC Bayern München,24.0,27.0,5.0,7.0
1220.0,72/73,30.0,"Wienhold, Günther","Kremers1, Helmut",1.0,vorbei,40.0,0.0,Eintracht Frankfurt,FC Schalke 04,25.0,24.0,0.0,5.0
1234.0,72/73,31.0,"Zander1, Thomas","Lehmann2, Bernd",1.0,Tor,64.0,-1.0,Hertha BSC,MSV Duisburg,21.0,25.0,1.0,5.0
1234.0,72/73,31.0,"Linders, Dietmar","Müller5, Ludwig",2.0,Tor,88.0,2.0,MSV Duisburg,Hertha BSC,32.0,31.0,5.0,8.0
1234.0,72/73,31.0,"Jansen, Willi","Pirrung, Josef",1.0,Tor,48.0,-3.0,Rot-Weiß Oberhausen,1.FC Kaiserslautern,25.0,23.0,1.0,3.0
1241.0,72/73,32.0,"Heinze, Gerhard","Kremers1, Helmut",1.0,Tor,62.0,-1.0,VfB Stuttgart,FC Schalke 04,24.0,24.0,5.0,5.0
1241.0,72/73,32.0,"Danner1, Volker","Pröpper2, Günter",1.0,Tor,59.0,-1.0,MSV Duisburg,Wuppertaler SV,30.0,31.0,9.0,0.0
1248.0,72/73,33.0,"Kleff, Wolfgang","Kapellmann, Jupp",1.0,Tor,40.0,1.0,Borussia Mönchengladbach,1.FC Köln,26.0,23.0,4.0,4.0
1255.0,72/73,34.0,"Linders, Dietmar","Kalb, Jürgen",1.0,Tor,35.0,1.0,MSV Duisburg,Eintracht Frankfurt,32.0,25.0,5.0,4.0
1255.0,72/73,34.0,"Kunter, Peter","Lehmann2, Bernd",2.0,Tor,50.0,0.0,Eintracht Frankfurt,MSV Duisburg,32.0,25.0,7.0,5.0
1255.0,72/73,34.0,"Heinze, Gerhard","Netzer, Günter",1.0,Tor,53.0,2.0,VfB Stuttgart,Borussia Mönchengladbach,24.0,28.0,5.0,7.0
1255.0,72/73,34.0,"Bradler, Hans-Jürgen","Höttges, Horst-Dieter",1.0,Tor,75.0,-1.0,VfL Bochum,SV Werder Bremen,24.0,29.0,1.0,8.0
1318.0,73/74,1.0,"Kunter, Peter","Löhr, Hannes",1.0,Tor,68.0,0.0,Eintracht Frankfurt,1.FC Köln,32.0,31.0,8.0,9.0
1318.0,73/74,1.0,"Müller11, Manfred","Balte, Werner",1.0,Tor,24.0,-1.0,Wuppertaler SV,VfL Bochum,26.0,25.0,1.0,2.0
1318.0,73/74,1.0,"Scholz, Werner","Pröpper2, Günter",2.0,Tor,74.0,2.0,VfL Bochum,Wuppertaler SV,28.0,31.0,5.0,1.0
1318.0,73/74,1.0,"Fahrian, Wolfgang","Danner2, Dietmar",1.0,Tor,37.0,-1.0,SC Fortuna Köln,Borussia Mönchengladbach,32.0,22.0,11.0,2.0
1325.0,73/74,2.0,"Stefens, Fritz","Heynckes, Jupp",2.0,Tor,48.0,0.0,Rot-Weiss Essen,Borussia Mönchengladbach,24.0,28.0,4.0,8.0
1325.0,73/74,2.0,"Helmschrot, Bernd","Müller5, Ludwig",1.0,Tor,65.0,0.0,Kickers Offenbach,Hertha BSC,26.0,32.0,6.0,9.0
1325.0,73/74,2.0,"Linders, Dietmar","Grabowski, Jürgen",1.0,vorbei,53.0,-2.0,MSV Duisburg,Eintracht Frankfurt,32.0,29.0,6.0,8.0
1328.0,73/74,3.0,"Welz, Gerhard","Lehmann2, Bernd",1.0,Tor,68.0,-3.0,1.FC Köln,MSV Duisburg,28.0,26.0,2.0,6.0
1328.0,73/74,3.0,"Stabel, Josef","Kalb, Jürgen",2.0,Tor,77.0,-1.0,1.FC Kaiserslautern,Eintracht Frankfurt,25.0,25.0,6.0,5.0
1328.0,73/74,3.0,"Kunter, Peter","Huber, Lothar",1.0,Pfosten,51.0,0.0,Eintracht Frankfurt,1.FC Kaiserslautern,32.0,21.0,8.0,3.0
1328.0,73/74,3.0,"Kunter, Peter","Pirrung, Josef",1.0,gehalten,62.0,0.0,Eintracht Frankfurt,1.FC Kaiserslautern,32.0,24.0,8.0,4.0
1329.0,73/74,3.0,"Blasey, Heinz","Müller4, Gerd",1.0,Tor,60.0,0.0,Rot-Weiss Essen,FC Bayern München,25.0,27.0,3.0,8.0
1332.0,73/74,4.0,"Scholz, Werner","Siemensmeyer, Hans",1.0,Tor,64.0,2.0,VfL Bochum,Hannover 96,28.0,33.0,5.0,12.0
1332.0,73/74,4.0,"Stabel, Josef","Hein, Herbert",1.0,Tor,78.0,-2.0,1.FC Kaiserslautern,1.FC Köln,25.0,19.0,6.0,1.0
1332.0,73/74,4.0,"Woyke, Wilfried","Lehmann2, Bernd",2.0,Tor,48.0,1.0,Fortuna Düsseldorf,MSV Duisburg,29.0,26.0,7.0,6.0
1339.0,73/74,5.0,"Blasey, Heinz","Herzog2, Dieter",2.0,Tor,75.0,-2.0,Rot-Weiss Essen,Fortuna Düsseldorf,25.0,27.0,3.0,2.0
1346.0,73/74,6.0,"Pabst, Helmut","Müller4, Gerd",2.0,Tor,44.0,3.0,FC Schalke 04,FC Bayern München,22.0,27.0,2.0,8.0
1346.0,73/74,6.0,"Maier, Sepp","Kremers1, Helmut",1.0,Tor,41.0,-2.0,FC Bayern München,FC Schalke 04,29.0,24.0,8.0,6.0
1346.0,73/74,6.0,"Maier, Sepp","Kremers1, Helmut",1.0,Tor,45.0,-2.0,FC Bayern München,FC Schalke 04,29.0,24.0,8.0,6.0
1346.0,73/74,6.0,"Schumacher2, Harald","Balte, Werner",2.0,Tor,69.0,2.0,1.FC Köln,VfL Bochum,19.0,25.0,0.0,2.0
1352.0,73/74,7.0,"Pabst, Helmut","Oleknavicius, Günter",1.0,Tor,55.0,0.0,FC Schalke 04,SC Fortuna Köln,22.0,23.0,2.0,0.0
1353.0,73/74,7.0,"Müller11, Manfred","Bast, Dieter",1.0,Tor,49.0,1.0,Wuppertaler SV,Rot-Weiss Essen,26.0,22.0,1.0,3.0
1353.0,73/74,7.0,"Burdenski, Dieter","Müller4, Gerd",1.0,gehalten,30.0,1.0,SV Werder Bremen,FC Bayern München,22.0,27.0,3.0,8.0
1359.0,73/74,8.0,"Scholz, Werner","Fuchs2, Fritz",1.0,gehalten,20.0,1.0,VfL Bochum,1.FC Kaiserslautern,28.0,30.0,5.0,4.0
1360.0,73/74,8.0,"Maier, Sepp","Reimann, Willi",1.0,Tor,11.0,0.0,FC Bayern München,Hannover 96,29.0,23.0,8.0,3.0
1360.0,73/74,8.0,"Pabst, Helmut","Bast, Dieter",2.0,Tor,26.0,0.0,FC Schalke 04,Rot-Weiss Essen,22.0,22.0,2.0,3.0
1360.0,73/74,8.0,"Blasey, Heinz","Kremers1, Helmut",1.0,Tor,84.0,-1.0,Rot-Weiss Essen,FC Schalke 04,25.0,24.0,3.0,6.0
1366.0,73/74,9.0,"Burdenski, Dieter","Erlhoff, Hermann",1.0,gehalten,84.0,-1.0,SV Werder Bremen,Rot-Weiss Essen,22.0,28.0,3.0,6.0
1367.0,73/74,9.0,"Linders, Dietmar","Semlitsch, Nikolaus",1.0,drüber,81.0,-2.0,MSV Duisburg,Kickers Offenbach,32.0,26.0,6.0,3.0
1374.0,73/74,10.0,"Fahrian, Wolfgang","Kalb, Jürgen",1.0,Tor,87.0,-1.0,SC Fortuna Köln,Eintracht Frankfurt,32.0,25.0,11.0,5.0
1374.0,73/74,10.0,"Blasey, Heinz","Reimann, Willi",1.0,drüber,83.0,1.0,Rot-Weiss Essen,Hannover 96,25.0,23.0,3.0,3.0
1385.0,73/74,11.0,"Müller11, Manfred","Bracht, Uwe",2.0,Tor,55.0,2.0,Wuppertaler SV,SV Werder Bremen,26.0,20.0,1.0,2.0
1385.0,73/74,11.0,"Linders, Dietmar","Müller4, Gerd",1.0,Tor,42.0,1.0,MSV Duisburg,FC Bayern München,33.0,28.0,6.0,8.0
1385.0,73/74,11.0,"Linders, Dietmar","Müller4, Gerd",1.0,Tor,64.0,0.0,MSV Duisburg,FC Bayern München,33.0,28.0,6.0,8.0
1385.0,73/74,11.0,"Woyke, Wilfried","Kremers1, Helmut",1.0,Tor,38.0,-1.0,Fortuna Düsseldorf,FC Schalke 04,29.0,24.0,7.0,6.0
1385.0,73/74,11.0,"Elting, Josef","Sieloff, Klaus-Dieter",1.0,gehalten,87.0,0.0,1.FC Kaiserslautern,Borussia Mönchengladbach,28.0,31.0,8.0,11.0
1385.0,73/74,11.0,"Scholz, Werner","Winkler2, Klaus",1.0,Latte,19.0,-1.0,VfL Bochum,Hamburger SV,28.0,24.0,5.0,6.0
1388.0,73/74,12.0,"Kleff, Wolfgang","Brenninger, Dieter",1.0,Tor,46.0,-1.0,Borussia Mönchengladbach,VfB Stuttgart,27.0,29.0,5.0,11.0
1391.0,73/74,7.0,"Kunter, Peter","Ritschel, Manfred",1.0,Tor,45.0,-2.0,Eintracht Frankfurt,Kickers Offenbach,32.0,27.0,8.0,3.0
1395.0,73/74,13.0,"Elting, Josef","Kucharski, Rolf",1.0,Tor,84.0,1.0,1.FC Kaiserslautern,SC Fortuna Köln,28.0,25.0,8.0,0.0
1395.0,73/74,13.0,"Maier, Sepp","Brenninger, Dieter",2.0,gehalten,23.0,1.0,FC Bayern München,VfB Stuttgart,29.0,29.0,8.0,11.0
1395.0,73/74,13.0,"Nigbur, Norbert","Damjanoff, Georg",2.0,gehalten,74.0,1.0,FC Schalke 04,Hannover 96,25.0,28.0,7.0,3.0
1402.0,73/74,14.0,"Helmschrot, Bernd","Herzog2, Dieter",1.0,gehalten,43.0,1.0,Kickers Offenbach,Fortuna Düsseldorf,26.0,27.0,6.0,2.0
1409.0,73/74,15.0,"Kleff, Wolfgang","Ritschel, Manfred",1.0,Tor,33.0,-1.0,Borussia Mönchengladbach,Kickers Offenbach,27.0,27.0,5.0,3.0
1409.0,73/74,15.0,"Heinze, Gerhard","Erlhoff, Hermann",1.0,Tor,81.0,0.0,VfB Stuttgart,Rot-Weiss Essen,25.0,28.0,6.0,6.0
1409.0,73/74,15.0,"Kargus, Rudolf","Müller4, Gerd",1.0,Tor,83.0,-1.0,Hamburger SV,FC Bayern München,21.0,28.0,2.0,8.0
1409.0,73/74,15.0,"Wienhold, Günther","Höttges, Horst-Dieter",1.0,gehalten,57.0,0.0,Eintracht Frankfurt,SV Werder Bremen,25.0,30.0,1.0,9.0
1423.0,73/74,12.0,"Kargus, Rudolf","Herzog2, Dieter",1.0,Tor,41.0,-1.0,Hamburger SV,Fortuna Düsseldorf,21.0,27.0,2.0,2.0
1437.0,73/74,17.0,"Wienhold, Günther","Herzog2, Dieter",1.0,Latte,79.0,-1.0,Eintracht Frankfurt,Fortuna Düsseldorf,25.0,27.0,1.0,2.0
1465.0,73/74,18.0,"Nigbur, Norbert","Brenninger, Dieter",2.0,Tor,33.0,-1.0,FC Schalke 04,VfB Stuttgart,25.0,29.0,7.0,11.0
1465.0,73/74,18.0,"Linders, Dietmar","Stiller, Rainer",1.0,Tor,87.0,0.0,MSV Duisburg,Hannover 96,33.0,29.0,6.0,7.0
1465.0,73/74,18.0,"Stabel, Josef","Bracht, Uwe",1.0,Tor,11.0,0.0,1.FC Kaiserslautern,SV Werder Bremen,25.0,20.0,6.0,2.0
1465.0,73/74,18.0,"Scholz, Werner","Kohle, Jürgen",1.0,Tor,39.0,0.0,VfL Bochum,Wuppertaler SV,29.0,31.0,5.0,1.0
1465.0,73/74,18.0,"Helmschrot, Bernd","Bast, Dieter",1.0,Tor,10.0,0.0,Kickers Offenbach,Rot-Weiss Essen,26.0,22.0,6.0,3.0
1472.0,73/74,19.0,"Scholz, Werner","Fischer, Klaus",2.0,Tor,50.0,-3.0,VfL Bochum,FC Schalke 04,29.0,24.0,5.0,5.0
1472.0,73/74,19.0,"Kleff, Wolfgang","Bast, Dieter",2.0,Tor,88.0,1.0,Borussia Mönchengladbach,Rot-Weiss Essen,27.0,22.0,5.0,3.0
1472.0,73/74,19.0,"Stabel, Josef","Stiller, Rainer",2.0,Tor,58.0,2.0,1.FC Kaiserslautern,Hannover 96,25.0,29.0,6.0,7.0
1472.0,73/74,19.0,"Burdenski, Dieter","Handschuh, Karl-Heinz",1.0,Tor,4.0,1.0,SV Werder Bremen,VfB Stuttgart,23.0,26.0,3.0,7.0
1479.0,73/74,20.0,"Fahrian, Wolfgang","Geye, Rainer",1.0,Tor,90.0,-3.0,SC Fortuna Köln,Fortuna Düsseldorf,32.0,24.0,11.0,2.0
1479.0,73/74,20.0,"Scholz, Werner","Höttges, Horst-Dieter",1.0,Tor,36.0,0.0,VfL Bochum,SV Werder Bremen,29.0,30.0,5.0,9.0
1486.0,73/74,21.0,"Kleff, Wolfgang","Kohle, Jürgen",2.0,Tor,41.0,2.0,Borussia Mönchengladbach,Wuppertaler SV,27.0,31.0,5.0,1.0
1486.0,73/74,21.0,"Müller11, Manfred","Heynckes, Jupp",1.0,Tor,71.0,-5.0,Wuppertaler SV,Borussia Mönchengladbach,26.0,28.0,1.0,8.0
1486.0,73/74,21.0,"Burdenski, Dieter","Hönig, Franz-Josef",1.0,Tor,61.0,-1.0,SV Werder Bremen,Hamburger SV,23.0,31.0,3.0,6.0
1486.0,73/74,21.0,"Böhs, Udo","Kucharski, Rolf",1.0,Tor,90.0,3.0,Rot-Weiss Essen,SC Fortuna Köln,30.0,25.0,1.0,0.0
1493.0,73/74,22.0,"Fahrian, Wolfgang","Müller5, Ludwig",1.0,Tor,39.0,1.0,SC Fortuna Köln,Hertha BSC,32.0,32.0,11.0,9.0
1493.0,73/74,22.0,"Maier, Sepp","Kohle, Jürgen",1.0,Tor,17.0,0.0,FC Bayern München,Wuppertaler SV,30.0,31.0,8.0,1.0
1493.0,73/74,22.0,"Scholz, Werner","Grabowski, Jürgen",1.0,Tor,58.0,-1.0,VfL Bochum,Eintracht Frankfurt,29.0,29.0,5.0,8.0
1493.0,73/74,22.0,"Wienhold, Günther","Balte, Werner",2.0,Tor,60.0,2.0,Eintracht Frankfurt,VfL Bochum,26.0,26.0,1.0,2.0
1514.0,73/74,23.0,"Böhs, Udo","Müller5, Ludwig",2.0,Tor,30.0,2.0,Rot-Weiss Essen,Hertha BSC,30.0,32.0,1.0,9.0
1521.0,73/74,24.0,"Fahrian, Wolfgang","Fischer, Klaus",1.0,Tor,72.0,-2.0,SC Fortuna Köln,FC Schalke 04,32.0,24.0,11.0,5.0
1521.0,73/74,24.0,"Wienhold, Günther","Ritschel, Manfred",2.0,Tor,53.0,1.0,Eintracht Frankfurt,Kickers Offenbach,26.0,27.0,1.0,3.0
1521.0,73/74,24.0,"Bockholt, Fred-Werner","Grabowski, Jürgen",1.0,Tor,88.0,1.0,Kickers Offenbach,Eintracht Frankfurt,30.0,29.0,7.0,8.0
1528.0,73/74,25.0,"Welz, Gerhard","Ritschel, Manfred",1.0,Tor,44.0,1.0,1.FC Köln,Kickers Offenbach,29.0,27.0,2.0,3.0
1528.0,73/74,25.0,"Pauly, Franz-Josef","Roth, Franz",1.0,gehalten,39.0,-1.0,Hannover 96,FC Bayern München,24.0,27.0,4.0,7.0
1535.0,73/74,26.0,"Maier, Sepp","Grabowski, Jürgen",1.0,Tor,18.0,0.0,FC Bayern München,Eintracht Frankfurt,30.0,29.0,8.0,8.0
1535.0,73/74,26.0,"Elting, Josef","Hönig, Franz-Josef",2.0,Tor,54.0,-1.0,1.FC Kaiserslautern,Hamburger SV,29.0,31.0,8.0,6.0
1542.0,73/74,27.0,"Schumacher2, Harald","Breitner, Paul",1.0,Tor,56.0,-1.0,1.FC Köln,FC Bayern München,20.0,22.0,0.0,3.0
1542.0,73/74,27.0,"Pauly, Franz-Josef","Bast, Dieter",1.0,Tor,31.0,0.0,Hannover 96,Rot-Weiss Essen,24.0,22.0,4.0,3.0
1542.0,73/74,27.0,"Heinze, Gerhard","Hönig, Franz-Josef",1.0,Tor,12.0,0.0,VfB Stuttgart,Hamburger SV,25.0,31.0,6.0,6.0
1542.0,73/74,27.0,"Linders, Dietmar","Bonhof, Rainer",1.0,Tor,31.0,0.0,MSV Duisburg,Borussia Mönchengladbach,33.0,22.0,6.0,3.0
1549.0,73/74,28.0,"Kleff, Wolfgang","Diehl, Ernst",1.0,Tor,83.0,3.0,Borussia Mönchengladbach,1.FC Kaiserslautern,27.0,25.0,5.0,6.0
1549.0,73/74,28.0,"Zander1, Thomas","Siemensmeyer, Hans",1.0,Tor,70.0,-1.0,Hertha BSC,Hannover 96,22.0,33.0,2.0,12.0
1549.0,73/74,28.0,"Müller11, Manfred","Höttges, Horst-Dieter",1.0,Tor,23.0,-1.0,Wuppertaler SV,SV Werder Bremen,26.0,30.0,1.0,9.0
1549.0,73/74,28.0,"Scholz, Werner","Zaczyk, Klaus",2.0,gehalten,70.0,1.0,VfL Bochum,Hamburger SV,29.0,28.0,5.0,10.0
1556.0,73/74,29.0,"Burdenski, Dieter","Kremers1, Helmut",1.0,Tor,8.0,1.0,SV Werder Bremen,FC Schalke 04,23.0,25.0,3.0,6.0
1556.0,73/74,29.0,"Linders, Dietmar","Struth, Karl-Heinz",1.0,Tor,5.0,0.0,MSV Duisburg,SC Fortuna Köln,33.0,26.0,6.0,7.0
1556.0,73/74,29.0,"Linders, Dietmar","Struth, Karl-Heinz",1.0,Tor,35.0,-1.0,MSV Duisburg,SC Fortuna Köln,33.0,26.0,6.0,7.0
1556.0,73/74,29.0,"Elting, Josef","Breitner, Paul",1.0,drüber,65.0,0.0,1.FC Kaiserslautern,FC Bayern München,29.0,22.0,8.0,3.0
1556.0,73/74,29.0,"Pauly, Franz-Josef","Kohle, Jürgen",1.0,gehalten,25.0,0.0,Hannover 96,Wuppertaler SV,24.0,31.0,4.0,1.0
1556.0,73/74,29.0,"Pauly, Franz-Josef","Pröpper2, Günter",1.0,gehalten,51.0,0.0,Hannover 96,Wuppertaler SV,24.0,32.0,4.0,1.0
1577.0,73/74,31.0,"Woyke, Wilfried","Ritschel, Manfred",1.0,Tor,45.0,-2.0,Fortuna Düsseldorf,Kickers Offenbach,30.0,27.0,7.0,3.0
1577.0,73/74,31.0,"Scholz, Werner","Breitner, Paul",1.0,gehalten,15.0,-1.0,VfL Bochum,FC Bayern München,29.0,22.0,5.0,3.0
1584.0,73/74,32.0,"Kargus, Rudolf","Hoeneß2, Uli",2.0,Tor,80.0,-4.0,Hamburger SV,FC Bayern München,21.0,22.0,2.0,3.0
1584.0,73/74,32.0,"Helmschrot, Bernd","Heynckes, Jupp",1.0,Tor,71.0,-2.0,Kickers Offenbach,Borussia Mönchengladbach,27.0,29.0,6.0,8.0
1591.0,73/74,33.0,"Schumacher2, Harald","Höttges, Horst-Dieter",1.0,Tor,37.0,0.0,1.FC Köln,SV Werder Bremen,20.0,30.0,0.0,9.0
1591.0,73/74,33.0,"Scholz, Werner","Bast, Dieter",1.0,Tor,40.0,0.0,VfL Bochum,Rot-Weiss Essen,29.0,22.0,5.0,3.0
1591.0,73/74,33.0,"Kargus, Rudolf","Struth, Karl-Heinz",1.0,Tor,70.0,-1.0,Hamburger SV,SC Fortuna Köln,21.0,26.0,2.0,7.0
1591.0,73/74,33.0,"Woyke, Wilfried","Heynckes, Jupp",2.0,gehalten,33.0,1.0,Fortuna Düsseldorf,Borussia Mönchengladbach,30.0,29.0,7.0,8.0
1696.0,74/75,1.0,"Hellström, Ronnie","Fischer, Klaus",1.0,Tor,50.0,0.0,1.FC Kaiserslautern,FC Schalke 04,25.0,24.0,0.0,6.0
1696.0,74/75,1.0,"Linders, Dietmar","Neuberger, Willi",1.0,Tor,35.0,1.0,MSV Duisburg,Wuppertaler SV,33.0,28.0,7.0,8.0
1696.0,74/75,1.0,"Scholz, Werner","Weller, Hans-Joachim",1.0,Tor,76.0,0.0,VfL Bochum,VfB Stuttgart,29.0,28.0,6.0,4.0
1696.0,74/75,1.0,"Zander1, Thomas","Geye, Rainer",2.0,Tor,45.0,0.0,Hertha BSC,Fortuna Düsseldorf,23.0,24.0,3.0,3.0
